PRIMARY_KEY,STATE,Region,YEAR,ENROLL,TOTAL_REVENUE,TOTAL_REVENUE_PS,FEDERAL_REVENUE,FEDERAL_REVENUE_PS,STATE_REVENUE,STATE_REVENUE_PS,LOCAL_REVENUE,LOCAL_REVENUE_PS,TOTAL_EXPENDITURE,TOTAL_EXPENDITURE_PS,INSTRUCTION_EXPENDITURE,INSTRUCTION_EXPENDITURE_PS,SUPPORT_SERVICES_EXPENDITURE,SUPPORT_SERVICES_EXP_PS,OTHER_EXPENDITURE,OTHER_EXPENDITURE_PS,CAPITAL_OUTLAY_EXPENDITURE,CAPITAL_OUTLAY_EXP_PS,GRADES_PK_G,GRADES_KG_G,GRADES_4_G,GRADES_8_G,GRADES_12_G,GRADES_1_8_G,GRADES_9_12_G,GRADES_ALL_G,AVG_MATH_4_SCORE,AVG_MATH_8_SCORE,AVG_READING_4_SCORE,AVG_READING_8_SCORE
2015_SOUTH_DAKOTA,SOUTH_DAKOTA,Midwest,2015,132836,1415149,11.53331269,206853,1.685829781,425614,3.468708486,782682,6.378774419,1464781,11.93780817,709363,5.781232427,426257,3.473948868,70128,0.571535684,222592,1.814100945,3112,11552,10460,9549,8616,82347,37242,122701,239.7230949,284.6414057,220.4695246,265.0508578
1993_TENNESSEE,TENNESSEE,South,1993,844668,3268642,4.18700771,334410,0.428366658,1535027,1.966311968,1399205,1.792329084,3286481,4.2098588,1969619,2.523008007,781510,1.001084975,209586,0.268471799,248037,0.317726087,9542,68462,65646,64124,47668,534579,236542,780663,210.9482274,258.8280481,212.5313941,266.3116623
1994_TENNESSEE,TENNESSEE,South,1994,857014,3535898,4.460879131,341912,0.431355233,1694595,2.137896362,1499391,1.891627536,3661470,4.619300419,2101003,2.65061957,996094,1.256669434,225590,0.28460372,270608,0.341398304,10831,71413,67339,65598,49401,540994,240821,792646,210.9482274,258.8280481,212.5313941,266.3116623
1995_TENNESSEE,TENNESSEE,South,1995,870594,3870164,4.816290568,332765,0.414114991,1855788,2.309466534,1681611,2.092709042,3958973,4.926810419,2245634,2.794616934,1020793,1.270342987,221723,0.27592691,394695,0.491184819,11168,73962,67705,66513,49319,549220,243169,803557,210.9482274,258.8280481,212.5313941,266.3116623
1996_TENNESSEE,TENNESSEE,South,1996,881749,4123018,5.05163476,340239,0.416870157,1967170,2.410230649,1815609,2.224533954,4284181,5.249096088,2363545,2.895880173,1143373,1.400891966,229847,0.28161485,460149,0.563787178,11653,74529,67330,66465,50332,556974,247548,816175,219.176248,263.118935,212.4037827,266.3116623
1997_TENNESSEE,TENNESSEE,South,1997,886517,4390879,5.466575285,359191,0.447187145,2114799,2.632891488,1916889,2.386496652,4695409,5.845710344,2656651,3.307488705,1222265,1.521700698,248981,0.309977428,479484,0.596950038,11784,74912,67196,64518,48881,551780,239659,803223,219.176248,263.118935,212.4037827,266.3116623
1998_TENNESSEE,TENNESSEE,South,1998,876693,4757639,5.811630495,405078,0.494817631,2268050,2.770506241,2084511,2.546306623,4988208,6.093278983,2829375,3.456185312,1291193,1.577239596,274143,0.334875727,494391,0.603916735,12518,71870,71249,66468,49440,565251,240872,818641,219.176248,263.118935,212.4037827,266.3116623
1999_TENNESSEE,TENNESSEE,South,1999,893842,5059587,6.08852304,417870,0.502849565,2369846,2.851786514,2271871,2.733886961,5446555,6.554186261,3008844,3.620733474,1369969,1.648570885,291537,0.350825026,669601,0.805773498,13047,70814,71433,66243,53160,566148,251809,831004,219.176248,263.118935,212.4037827,266.3116623
2000_TENNESSEE,TENNESSEE,South,2000,907222,5338531,6.475939027,462000,0.560432042,2429713,2.947378828,2446818,2.968128157,5805181,7.042011781,3166208,3.840788778,1471174,1.78461699,307022,0.372434992,743326,0.901696338,13312,70351,73373,66429,48802,570014,241038,824364,219.8355873,263.4365997,213.6939176,265.0228585
2001_TENNESSEE,TENNESSEE,South,2001,895839,5560822,6.62052273,494851,0.58915252,2494453,2.96980964,2571518,3.061560569,6165661,7.340623166,3282993,3.908618146,1556508,1.853124699,323329,0.384944347,868777,1.034335909,14856,69429,72714,68184,51278,574689,250392,839937,219.8355873,263.4365997,213.6939176,265.0228585
2002_TENNESSEE,TENNESSEE,South,2002,897695,5785857,6.871498846,550490,0.653782387,2544653,3.022124493,2690714,3.195591966,6363357,7.557359313,3478604,4.131319417,1624709,1.929564802,328546,0.390193442,762594,0.905684982,15952,70151,71300,70650,53273,571785,254271,842008,219.8355873,263.4365997,213.6939176,265.0228585
2003_TENNESSEE,TENNESSEE,South,2003,905050,5994756,7.041999986,608447,0.714738642,2648909,3.111655777,2737400,3.215605566,6482671,7.61515049,3621601,4.254270598,1716956,2.016896789,341055,0.400635039,635950,0.747046234,16786,73202,70446,72505,54115,573095,261405,851286,227.7550447,268.1757286,211.9475411,269.7303543
2004_TENNESSEE,TENNESSEE,South,2004,911624,6349101,7.45332618,692353,0.812765893,2743825,3.221026521,2912923,3.419533767,6738601,7.910567378,3843346,4.511774401,1796619,2.109084015,356397,0.418380979,574810,0.674780008,8132,74740,70555,73233,55490,573505,270211,851848,227.7550447,268.1757286,211.9475411,269.7303543
2005_TENNESSEE,TENNESSEE,South,2005,940769,6806262,7.885631463,787269,0.91211787,2962151,3.431903022,3056842,3.541610572,7067521,8.188322161,4120045,4.77342137,1907907,2.210471984,378064,0.438019191,483208,0.559837427,10190,76449,69773,72949,56949,575580,277352,863122,231.6880797,270.5245768,214.2212693,266.7672812
2006_TENNESSEE,TENNESSEE,South,2006,953514,7195519,8.119392156,793477,0.895355975,3097824,3.495571047,3304218,3.728465134,7395357,8.344888481,4248091,4.793527297,1995464,2.251672847,395656,0.446456499,573015,0.646587619,12323,77494,71857,72892,59904,587494,286397,886214,231.6880797,270.5245768,214.2212693,266.7672812
2007_TENNESSEE,TENNESSEE,South,2007,978084,7617488,8.690930955,805633,0.919161379,3342186,3.813160948,3469669,3.958608627,7817659,8.919309699,4473035,5.103367192,2144367,2.44654741,414587,0.473009868,593354,0.676968398,14937,75289,72454,70745,62040,579042,282508,876487,232.7537101,273.9787866,215.7492686,259.5472252
2008_TENNESSEE,TENNESSEE,South,2008,966963,8086152,9.026798572,840919,0.938741496,3711646,4.143414669,3533587,3.944642407,8488521,9.475974387,4709467,5.257310274,2373319,2.649402653,451628,0.50416502,735501,0.821060422,16864,76156,75091,72255,65306,591529,287401,895794,232.7537101,273.9787866,215.7492686,259.5472252
2009_TENNESSEE,TENNESSEE,South,2009,971484,8112895,9.056551433,870374,0.971612094,3800870,4.242970561,3441651,3.841968779,8611178,9.612792531,4809809,5.369264928,2480290,2.768786476,461464,0.515139472,652210,0.728072212,16506,76745,75052,71050,66366,593417,285881,895804,231.8254862,274.7618211,216.7378111,265.0892467
2010_TENNESSEE,TENNESSEE,South,2010,971414,8405025,9.228381168,1094293,1.201489932,3834174,4.209769648,3476558,3.817121588,8760367,9.618532467,4934044,5.417382903,2516326,2.762825271,467568,0.513370957,627390,0.688849118,28787,76642,75481,71475,67441,596278,285715,910780,231.8254862,274.7618211,216.7378111,265.0892467
2011_TENNESSEE,TENNESSEE,South,2011,986382,8679893,9.435794497,1272825,1.383670874,3955476,4.299944559,3451592,3.752179065,8961443,9.741863701,4947165,5.377996282,2635217,2.864708824,479721,0.521498223,661195,0.718776158,27982,79803,75146,73725,67637,604964,286944,919890,232.901117,274.0387103,214.6402149,267.7505967
2012_TENNESSEE,TENNESSEE,South,2012,998638,8983224,9.846679309,1257953,1.378865736,4017946,4.404145521,3707325,4.063668051,9256522,10.14624634,5151260,5.646392125,2693334,2.952213612,514174,0.563595708,671532,0.736078745,27096,81186,74425,74459,66299,603243,281971,912310,232.901117,274.0387103,214.6402149,267.7505967
2013_TENNESSEE,TENNESSEE,South,2013,992461,9008032,9.845327912,1165801,1.274162117,4097627,4.478501128,3744604,4.092664667,9248235,10.10785776,5191269,5.673797072,2780452,3.038894809,534815,0.584526015,564756,0.617250029,25756,78601,74401,74909,65854,605311,283888,914955,239.774787,277.7201273,219.7353947,266.6770524
2014_TENNESSEE,TENNESSEE,South,2014,992583,9237782,10.03544972,1095377,1.189961054,4315952,4.688627562,3826453,4.156861105,9432883,10.24739738,5296570,5.75392036,2805578,3.047835179,536241,0.582544554,549104,0.596518253,25912,74960,75248,74883,66972,606195,288408,920515,239.774787,277.7201273,219.7353947,266.6770524
2015_TENNESSEE,TENNESSEE,South,2015,994530,9455920,10.20061597,1122775,1.21119855,4385403,4.730773089,3947742,4.258644329,9562527,10.31561875,5343272,5.764078555,2862499,3.087933592,560697,0.604854395,553396,0.596978409,30352,74240,76904,73899,68585,604802,291841,926995,240.6673957,278.2033807,218.6132644,260.3314228
1993_TEXAS,TEXAS,South,1993,3535333,20267205,6.068723171,1233446,0.369337672,9919561,2.970269935,9114198,2.729115563,18574871,5.561978084,8914245,2.669242512,5150373,1.542205152,971683,0.290956505,2989512,0.89516639,120446,268646,284394,274208,178889,2291961,927209,3339616,217.9187445,264.5928284,212.394311,263.5917419
1994_TEXAS,TEXAS,South,1994,3601627,19713604,5.78942447,1456330,0.427690063,8569649,2.516705501,9687625,2.845028907,19224149,5.645682983,9814470,2.882280317,6093204,1.789431518,936331,0.274978518,1717181,0.504295902,128736,272065,291604,281109,183737,2319822,956548,3405106,217.9187445,264.5928284,212.394311,263.5917419
1995_TEXAS,TEXAS,South,1995,3670007,20483376,5.909020127,1496378,0.431673359,8718907,2.515219998,10268091,2.96212677,20198924,5.82696175,10652067,3.072895713,5778548,1.666988705,1087321,0.313669078,2104954,0.607234645,133754,281708,292191,284875,186229,2341811,990894,3466459,217.9187445,264.5928284,212.394311,263.5917419
1996_TEXAS,TEXAS,South,1996,3740260,22241369,6.275829133,1613462,0.45526927,9834742,2.77506121,10793165,3.045498654,22401797,6.321096972,11427564,3.224506507,6131290,1.730061149,1174475,0.331400662,2667181,0.752596309,133303,285002,294431,290666,195075,2381712,1028958,3543973,228.7129198,270.1995776,216.8620124,263.5917419
1997_TEXAS,TEXAS,South,1997,3826366,23091567,6.410417373,1688975,0.46887397,9878849,2.742453349,11523743,3.199090055,23671010,6.571275728,12038459,3.341979638,6338637,1.759660085,1153593,0.320247327,3147085,0.873657832,135616,289683,296894,292648,206928,2407162,1059416,3602194,228.7129198,270.1995776,216.8620124,263.5917419
1998_TEXAS,TEXAS,South,1998,3888061,24485263,6.699233502,1830474,0.500822586,10632566,2.90909852,12022223,3.289312395,25723965,7.038145685,12804069,3.503227554,6944751,1.900102464,1209084,0.330808619,3561286,0.974377383,136945,290432,301475,299760,212503,2440832,1077158,3654935,228.7129198,270.1995776,216.8620124,263.5917419
1999_TEXAS,TEXAS,South,1999,3933017,26096023,7.051117313,2161662,0.584078745,10802214,2.91874659,13132147,3.548291978,27883593,7.534116802,13486659,3.644080739,7594544,2.052037611,1306137,0.352916811,3970379,1.07279213,138235,290806,308232,300830,217670,2466812,1095930,3700977,228.7129198,270.1995776,216.8620124,263.5917419
2000_TEXAS,TEXAS,South,2000,3965971,28918934,7.680171732,2406972,0.639233739,12471856,3.312224299,14040106,3.728713694,31067935,8.250894592,15018072,3.988437888,8307904,2.206379027,1371714,0.364294171,4719976,1.253511843,145771,294217,313731,304419,219943,2503059,1116572,3765402,232.6660297,274.8460159,216.9322417,268.0900265
2001_TEXAS,TEXAS,South,2001,4021535,30868844,7.995891818,2631160,0.681543848,12688089,3.286569041,15549595,4.027778929,33201450,8.60010185,15916451,4.122804868,9050782,2.344405049,1476787,0.382529034,4898465,1.268839099,170101,302859,318842,310762,226429,2543254,1147233,3860588,232.6660297,274.8460159,216.9322417,268.0900265
2002_TEXAS,TEXAS,South,2002,4112315,32802734,8.315999384,2941562,0.74573137,12930564,3.278097559,16930608,4.292170455,35668486,9.04251175,16826484,4.265773413,9580137,2.4287126,1582967,0.401306568,5399775,1.368926309,183740,315290,321612,316800,238882,2580635,1180158,3944533,232.6660297,274.8460159,216.9322417,268.0900265
2003_TEXAS,TEXAS,South,2003,4201914,35143236,8.767727753,3360082,0.838291733,13675228,3.411771075,18107926,4.517664945,37333674,9.31421027,18009879,4.493203641,10264033,2.56072739,1731131,0.431892081,4764154,1.188587336,194150,323502,321788,324381,243490,2614932,1199167,4008249,237.3059218,277.052649,214.8080056,266.5661059
2004_TEXAS,TEXAS,South,2004,4267330,36055119,8.855964253,3782724,0.929123782,13201169,3.242509913,19071226,4.684330558,38150452,9.3706261,18291531,4.492819582,10509643,2.581409389,1798316,0.441707659,4812152,1.181974912,204665,333934,324389,329214,247655,2645636,1220980,4071281,237.3059218,277.052649,214.8080056,266.5661059
2005_TEXAS,TEXAS,South,2005,4334611,37783715,9.049406386,4095588,0.980915725,13017433,3.117746397,20670694,4.950744263,40302144,9.652583905,18950703,4.538797012,10963041,2.625708278,1883727,0.451162919,5592231,1.339369909,207967,350124,329969,335824,257151,2710248,1257055,4175270,241.9909163,281.102845,218.733824,259.63136
2006_TEXAS,TEXAS,South,2006,4450272,41142403,9.688478049,4735208,1.115077278,13503141,3.179806614,22904054,5.393594157,43394244,10.21875607,20299749,4.780315641,11672256,2.748658022,1980118,0.46629094,6170544,1.453079444,212137,352980,340488,338449,263224,2754665,1279727,4246529,241.9909163,281.102845,218.733824,259.63136
2007_TEXAS,TEXAS,South,2007,4513835,44355326,10.27189248,4423644,1.024436063,15952564,3.694325733,23979118,5.553130687,45920825,10.63443378,21061312,4.87741951,12451077,2.883444578,2073350,0.480150417,6654163,1.540983982,217751,356706,346491,332671,273867,2800227,1300148,4318126,242.3397599,285.8707084,219.6043131,265.7102102
2008_TEXAS,TEXAS,South,2008,4581517,46245975,10.53479861,4501845,1.025516933,19923849,4.538637943,21820281,4.970643738,50205827,11.43684995,22845539,5.204196746,13360064,3.043412615,2214832,0.504537078,8133118,1.852718215,224759,362318,355578,343548,280308,2859434,1305637,4389830,242.3397599,285.8707084,219.6043131,265.7102102
2009_TEXAS,TEXAS,South,2009,4647205,48087531,10.73196256,4913841,1.096649309,19708771,4.398516373,23464919,5.236796877,53575273,11.95669256,23895853,5.332970822,13799383,3.079685287,2289408,0.510939955,9297597,2.074996591,239030,369433,368175,346524,291130,2911885,1329862,4480777,240.4646237,286.6850767,218.8582724,270.7005367
2010_TEXAS,TEXAS,South,2010,4728815,50559500,11.08391501,7984614,1.750428366,18899565,4.143260361,23675321,5.190226284,53810244,11.79655992,25097921,5.502096012,14179639,3.108533778,2401640,0.526499939,8055742,1.766021414,249122,374195,374111,354314,298400,2963292,1349106,4561520,240.4646237,286.6850767,218.8582724,270.7005367
2011_TEXAS,TEXAS,South,2011,4800196,51023159,11.04152651,7818075,1.691849036,19623258,4.246517222,23581826,5.103160252,52691826,11.40262981,25155007,5.443600163,14325757,3.100126076,2474232,0.535429377,6556210,1.418778608,249524,379446,375756,360279,298637,3007882,1363618,4621024,241.1017937,290.3467094,218.3208446,265.1195563
2012_TEXAS,TEXAS,South,2012,4844744,49979753,10.66343242,6140296,1.310063125,19801928,4.224841227,24037529,5.128528066,50215314,10.71369055,23902458,5.099709986,13954303,2.977220935,2497013,0.532750319,5538370,1.181639177,250911,390636,378750,366857,305425,3048599,1387513,4687023,241.1017937,290.3467094,218.3208446,265.1195563
2013_TEXAS,TEXAS,South,2013,4897523,49734537,10.44410749,5695947,1.196132232,18873046,3.963284531,25165544,5.28469073,50674724,10.64154402,24226519,5.087498223,14150552,2.971574585,2585417,0.542930018,5472152,1.149135936,248150,391731,383586,379786,309069,3102385,1411436,4761971,241.9262887,288.1989676,216.9095971,261.4490507
2014_TEXAS,TEXAS,South,2014,4949469,52776853,10.89707452,5643178,1.165172376,20510815,4.234960346,26622860,5.496941803,53096761,10.96312737,25364709,5.2371657,14803918,3.05663162,2682490,0.553865791,5766846,1.190706665,241826,390552,390570,388428,314039,3150946,1450441,4843213,241.9262887,288.1989676,216.9095971,261.4490507
2015_TEXAS,TEXAS,South,2015,5004866,55582029,11.28648638,5830972,1.184037129,20967429,4.25764597,28783628,5.844803279,56255791,11.42330048,26745844,5.431010875,15145619,3.075469277,2783770,0.565272315,6765205,1.373742475,243496,376824,397085,386627,323708,3188705,1492452,4924653,244.002472,283.7935403,217.942913,267.079865
1993_UTAH,UTAH,West,1993,462323,1638305,3.831557456,116791,0.273142929,928596,2.171737819,592918,1.386676708,1665011,3.894015651,881924,2.062584487,410867,0.960908083,128758,0.301130543,207312,0.484847351,2690,33623,35467,38031,31692,287657,137235,427582,224.0422477,274.3431771,217.3303928,268.3158619
1994_UTAH,UTAH,West,1994,469811,1792011,4.157923557,125520,0.291238483,982848,2.280458575,683643,1.586226499,1846448,4.284231311,997141,2.313621989,413388,0.959165822,137271,0.318503806,256177,0.594396119,3273,33750,34837,37519,33337,285725,141989,430987,224.0422477,274.3431771,217.3303928,268.3158619
1995_UTAH,UTAH,West,1995,472589,1953833,4.520836033,134118,0.310326157,1055987,2.443373656,763728,1.76713622,2045331,4.732546786,1069735,2.475184181,435270,1.007140477,143824,0.332784185,348647,0.806709642,3455,34645,34598,38090,32006,283810,144919,432184,224.0422477,274.3431771,217.3303928,268.3158619
1996_UTAH,UTAH,West,1996,474907,2035726,4.665094621,134703,0.308687044,1197910,2.745145219,703113,1.611262358,2150719,4.928613987,1132806,2.595952096,471430,1.080334759,153581,0.3519481,342609,0.785126978,3784,34882,34227,36860,34795,283359,149231,436374,226.5158412,276.7731058,215.4091913,268.3158619
1997_UTAH,UTAH,West,1997,479812,2187279,5.008355353,140044,0.320667879,1367806,3.131954589,679429,1.555732885,2178778,4.988890059,1176955,2.69495061,504640,1.155507114,160763,0.368109524,282827,0.647607424,3806,35310,35306,36365,35900,283693,149227,436726,226.5158412,276.7731058,215.4091913,268.3158619
1998_UTAH,UTAH,West,1998,480811,2295870,5.270894794,166979,0.383353039,1394158,3.200730069,734733,1.686811686,2326611,5.34147047,1250866,2.871758021,536216,1.231053206,167139,0.38372037,307674,0.706362854,4115,34529,35008,35559,35706,283603,147857,435575,226.5158412,276.7731058,215.4091913,268.3158619
1999_UTAH,UTAH,West,1999,478814,2425600,5.581802073,174299,0.401097675,1481463,3.40914959,769838,1.771554809,2448591,5.63470907,1314796,3.025614709,568221,1.307592825,188105,0.432868106,312833,0.719892764,4281,34963,35921,35170,36594,283824,146450,434555,226.5158412,276.7731058,215.4091913,268.3158619
2000_UTAH,UTAH,West,2000,477835,2546642,5.860654681,189502,0.436105971,1507711,3.469735255,849429,1.954813454,2478420,5.703653586,1355794,3.12012464,596620,1.373017407,192296,0.442535878,270172,0.621753979,6216,36039,35910,34579,35484,284595,143721,434532,227.2926732,275.4367099,221.5141806,268.3158619
2001_UTAH,UTAH,West,2001,477380,2741771,6.273845809,228659,0.523227982,1588164,3.634109506,924948,2.11650832,2669621,6.108748879,1438459,3.291547678,653354,1.495034507,200475,0.458736065,311553,0.712909825,6883,36521,36411,35786,34951,288112,142021,437016,227.2926732,275.4367099,221.5141806,268.3158619
2002_UTAH,UTAH,West,2002,480526,2865058,6.513790085,238599,0.542461549,1680625,3.820948289,945834,2.150380248,2924051,6.647912333,1534954,3.489761166,683525,1.554013346,200572,0.456006093,426219,0.969020905,7865,37872,35481,35547,34790,290141,141839,439845,227.2926732,275.4367099,221.5141806,268.3158619
2003_UTAH,UTAH,West,2003,483066,2875622,6.468802372,263030,0.59169428,1607204,3.615456081,1005388,2.261652011,2957874,6.65383084,1508566,3.39356679,705128,1.586207672,205147,0.461484646,469251,1.055594922,8598,39348,36064,36386,34629,293799,142140,444537,234.7829509,280.6453697,219.2703384,261.719961
2004_UTAH,UTAH,West,2004,487311,2997200,6.48016622,299200,0.646892344,1654191,3.576482263,1043809,2.256791613,3066684,6.630395724,1552853,3.357382075,739158,1.598113807,224631,0.485668697,479463,1.036634171,9036,41088,37888,37674,35671,305321,148162,462519,234.7829509,280.6453697,219.2703384,261.719961
2005_UTAH,UTAH,West,2005,488055,3181279,6.824977527,326400,0.700244356,1729443,3.710271752,1125436,2.414461419,3188018,6.839435085,1632553,3.502408163,771298,1.654709165,241992,0.519159106,467720,1.003426134,3933,42307,38635,38463,36923,311404,150786,466123,238.7974238,279.1561234,221.3109271,263.1568908
2006_UTAH,UTAH,West,2006,496507,3381146,7.045991814,342862,0.714492319,1825910,3.805025549,1212374,2.526473947,3371338,7.02555286,1709307,3.56203581,821539,1.712010386,255128,0.531662874,504723,1.051795494,3814,43518,40477,37743,36425,323940,152114,479868,238.7974238,279.1561234,221.3109271,263.1568908
2007_UTAH,UTAH,West,2007,504079,3656090,6.915859742,343915,0.650549604,1977900,3.741395585,1334275,2.523914553,3618540,6.844830163,1816456,3.436008119,871613,1.648743126,266481,0.504075452,579188,1.095592005,9487,47591,44748,41114,40375,353180,165986,528653,239.4049889,281.0874737,221.2614281,267.6656302
2008_UTAH,UTAH,West,2008,556314,4198001,8.187515115,380907,0.742896874,2363716,4.610041893,1453378,2.834576348,4337917,8.460398415,2068264,4.033811036,948423,1.849744116,289783,0.565174399,929772,1.813368387,9480,47046,44546,40261,37818,347943,155309,512732,239.4049889,281.0874737,221.2614281,267.6656302
2009_UTAH,UTAH,West,2009,532433,4238943,8.091099099,535223,1.021609003,2224007,4.245082096,1479713,2.824408,4419750,8.43621517,2169434,4.140915667,1008636,1.925237926,310325,0.592334062,821593,1.568218865,8225,47684,45610,40997,38995,357434,158243,523902,240.3187126,284.0682519,219.2041302,259.8855897
2010_UTAH,UTAH,West,2010,538676,4250259,7.907326203,570301,1.061007351,2171889,4.040656063,1508069,2.805662789,4326951,8.050006605,2117551,3.939563803,1002867,1.865767829,308107,0.573212728,786272,1.462807134,10376,48043,46127,42227,38744,366560,160573,537509,240.3187126,284.0682519,219.2041302,259.8855897
2011_UTAH,UTAH,West,2011,545395,4141253,7.531207775,500782,0.910713084,2058112,3.742845244,1582359,2.877649447,4195916,7.630616918,2157337,3.923294034,1018548,1.852312963,315664,0.574060839,592949,1.078326323,11972,48953,46758,43971,39693,373611,164296,549879,242.5375131,283.3083321,220.4160345,260.3070199
2012_UTAH,UTAH,West,2012,553873,4217360,7.492187791,426702,0.758040934,2158049,3.833798483,1632609,2.900348374,4330417,7.693034832,2161779,3.84042487,1052249,1.869332263,334499,0.594241261,666528,1.184094539,12329,50378,48362,45387,40774,381495,169077,562901,242.5375131,283.3083321,220.4160345,260.3070199
2013_UTAH,UTAH,West,2013,562315,4300793,7.478664522,409774,0.712557493,2235917,3.888044168,1655102,2.878062861,4584624,7.972219276,2361179,4.105862714,1097484,1.908418902,309365,0.537955919,698249,1.214187715,12373,50386,49041,46409,41327,388573,174129,575075,242.8206887,284.3314862,222.7676355,268.1007728
2014_UTAH,UTAH,West,2014,570423,4405929,7.509218797,385210,0.656530365,2363055,4.027458687,1657664,2.825229746,4385896,7.475075673,2336613,3.982392422,1139969,1.942899362,302794,0.516065147,490911,0.836681233,13142,48841,49173,46969,42163,394684,178910,586736,242.8206887,284.3314862,222.7676355,268.1007728
2015_UTAH,UTAH,West,2015,573913,4705084,7.847339041,400213,0.667492249,2487937,4.149487055,1816934,3.030359737,4537962,7.568605867,2367650,3.948867285,1166728,1.945918539,271400,0.452652453,606254,1.011136184,13838,48293,50918,47904,43828,401436,184303,599577,242.5627871,286.1169112,226.1430749,264.771229
1993_VERMONT,VERMONT,Northeast,1993,97454,837540,8.868581836,34179,0.361916158,216778,2.295428795,586583,6.211236883,809853,8.575408465,405876,4.297758341,193543,2.049396965,22698,0.24034562,15655,0.16576838,2024,7766,8457,7496,6227,65038,27377,94439,224.8810601,279.253243,226.9612274,262.012003
1994_VERMONT,VERMONT,Northeast,1994,98377,892124,9.294797929,34989,0.364540899,219927,2.291359748,637208,6.638897282,869710,9.061272544,419793,4.37370938,203059,2.115616632,25011,0.260582824,38902,0.405309384,1903,8040,8396,7826,6458,65647,28431,95981,224.8810601,279.253243,226.9612274,262.012003
1995_VERMONT,VERMONT,Northeast,1995,100317,934916,9.710386373,33672,0.349729954,224946,2.336373079,676298,7.02428334,891398,9.258392189,415719,4.31781263,208906,2.169775654,24883,0.258444121,36040,0.374324886,1111,7953,8287,8006,6507,66163,29006,96280,224.8810601,279.253243,226.9612274,262.012003
1996_VERMONT,VERMONT,Northeast,1996,101064,965238,9.893078602,36693,0.376080027,215657,2.210347761,712888,7.306650814,975817,10.00150666,424562,4.351491795,219243,2.247101991,23167,0.237447088,56478,0.578863755,1404,7530,8152,8374,6622,66228,29935,97567,224.8810601,279.253243,226.9612274,262.012003
1997_VERMONT,VERMONT,Northeast,1997,101584,1022546,10.51482807,37631,0.386959115,232557,2.3913808,752358,7.736488154,1069297,10.99556803,461439,4.744971619,229220,2.357066469,25761,0.264900049,96165,0.988863524,1222,7281,8029,8375,6831,65190,30836,97248,224.8810601,279.253243,226.9612274,262.012003
1998_VERMONT,VERMONT,Northeast,1998,101413,1089658,11.14135558,44750,0.457552427,253591,2.592875474,791317,8.090927681,1064388,10.88297905,461901,4.72276924,240460,2.458615789,25038,0.256004417,63485,0.649110968,2377,6976,8165,8200,6823,63904,31522,97803,224.8810601,279.253243,226.9612274,262.012003
1999_VERMONT,VERMONT,Northeast,1999,100348,1147600,11.79493504,52814,0.542817793,677199,6.960193636,417587,4.291923615,1129982,11.61385874,508426,5.225559119,261788,2.690634764,24725,0.254121444,44146,0.453728827,2491,6893,7965,8177,7014,62892,31913,97296,224.8810601,279.253243,226.9612274,262.012003
2000_VERMONT,VERMONT,Northeast,2000,99609,1211370,12.69340794,65052,0.681651001,711259,7.452967003,435059,4.558789936,1193813,12.50943594,555740,5.823352509,283821,2.974034139,29595,0.310112854,39112,0.409837268,2371,6511,7736,8005,7232,61438,31624,95433,231.6977364,283.4083814,226.9612274,262.012003
2001_VERMONT,VERMONT,Northeast,2001,97715,1300273,13.71639398,60383,0.636971634,732580,7.727881684,507310,5.351540661,1306513,13.78221885,595191,6.278584765,303287,3.199331202,28777,0.303564459,62053,0.654588225,2567,6289,7468,7972,7422,60443,31787,94797,231.6977364,283.4083814,226.9612274,262.012003
2002_VERMONT,VERMONT,Northeast,2002,96427,1387074,14.83517471,68819,0.736039958,766164,8.19435502,552091,5.90477973,1392880,14.89727163,628188,6.718660093,326292,3.489791335,31686,0.338891325,65657,0.702221414,2800,6342,7179,8077,7398,58892,31807,93499,231.6977364,283.4083814,226.9612274,262.012003
2003_VERMONT,VERMONT,Northeast,2003,94901,1451171,15.64689202,79956,0.862105774,779124,8.400711629,592091,6.384074613,1440961,15.53680522,662999,7.148622567,345187,3.721893364,32289,0.348148148,46411,0.500415117,3027,6078,7049,8098,7614,57627,32091,92745,241.9260724,285.6455722,226.1217466,264.0255699
2004_VERMONT,VERMONT,Northeast,2004,93705,1525776,16.60600124,94546,1.029004909,801169,8.719637357,630061,6.857358975,1550157,16.87135534,700068,7.619290169,368208,4.007444412,34203,0.372253241,77287,0.841164114,3714,6249,6807,7846,7552,55972,32195,91881,241.9260724,285.6455722,226.1217466,264.0255699
2005_VERMONT,VERMONT,Northeast,2005,92819,1628681,18.00662252,95016,1.050492543,1090494,12.0564517,443171,4.899678272,1634534,18.07133302,739981,8.181196033,392627,4.340866123,36577,0.404393636,63280,0.699620781,4061,6069,6549,7559,7499,54532,31856,90449,243.5288554,287.3564876,226.886251,266.8219111
2006_VERMONT,VERMONT,Northeast,2006,90850,1725093,19.33939081,102791,1.152352552,1153104,12.92702997,469198,5.260008296,1711762,19.18994182,763591,8.560341252,410862,4.606024596,37607,0.421598413,59192,0.663580005,4308,6198,6521,7186,7599,53234,31659,89201,243.5288554,287.3564876,226.886251,266.8219111
